,X,Y,Z,crk_nm,crkpt_id,z_crk
39920,555000.0,4659800.0,269.3999938964844,esopus,39,268.2000122070312
39921,555010.0,4659800.0,269.29998779296875,esopus,39,268.2000122070312
39922,555020.0,4659800.0,269.1000061035156,esopus,39,268.2000122070312
39923,555030.0,4659800.0,268.8999938964844,esopus,39,268.2000122070312
39924,555040.0,4659800.0,268.70001220703125,esopus,40,268.20001220703125
39925,555050.0,4659800.0,268.3999938964844,esopus,40,268.20001220703125
39926,555060.0,4659800.0,268.29998779296875,esopus,40,268.20001220703125
39927,555070.0,4659800.0,268.20001220703125,esopus,40,268.20001220703125
39928,555080.0,4659800.0,268.20001220703125,esopus,41,268.20001220703125
39929,555090.0,4659800.0,268.20001220703125,esopus,41,268.20001220703125
39930,555100.0,4659800.0,268.20001220703125,esopus,41,268.20001220703125
39931,555110.0,4659800.0,268.20001220703125,esopus,41,268.20001220703125
39932,555120.0,4659800.0,268.6000061035156,esopus,41,268.20001220703125
39933,555130.0,4659800.0,269.29998779296875,esopus,42,268.20001220703125
39934,555140.0,4659800.0,270.29998779296875,esopus,42,268.20001220703125
39935,555150.0,4659800.0,271.29998779296875,esopus,42,268.20001220703125
39936,555160.0,4659800.0,272.1000061035156,esopus,42,268.20001220703125
39937,555170.0,4659800.0,272.8999938964844,esopus,42,268.20001220703125
39938,555180.0,4659800.0,273.70001220703125,esopus,42,268.20001220703125
39939,555190.0,4659800.0,274.5,esopus,42,268.20001220703125
39940,555200.0,4659800.0,276.1000061035156,esopus,42,268.20001220703125
39941,555210.0,4659800.0,277.6000061035156,esopus,42,268.20001220703125
39942,555220.0,4659800.0,279.20001220703125,esopus,42,268.20001220703125
39943,555230.0,4659800.0,280.79998779296875,esopus,42,268.20001220703125
40031,556110.0,4659800.0,271.5,stony_clove,348,261.605315900631
40032,556120.0,4659800.0,262.20001220703125,stony_clove,348,261.605315900631
40033,556130.0,4659800.0,259.0,stony_clove,348,261.605315900631
40034,556140.0,4659800.0,259.0,stony_clove,348,261.605315900631
40035,556150.0,4659800.0,260.20001220703125,stony_clove,348,261.605315900631
40036,556160.0,4659800.0,261.29998779296875,stony_clove,348,261.605315900631
40037,556170.0,4659800.0,262.29998779296875,stony_clove,348,261.605315900631
40038,556180.0,4659800.0,262.6000061035156,stony_clove,349,261.7790426436338
40039,556190.0,4659800.0,262.1000061035156,stony_clove,349,261.7790426436338
40040,556200.0,4659800.0,262.0,stony_clove,349,261.7790426436338
40041,556210.0,4659800.0,262.1000061035156,stony_clove,349,261.7790426436338
40042,556220.0,4659800.0,262.29998779296875,stony_clove,349,261.7790426436338
40043,556230.0,4659800.0,262.8999938964844,stony_clove,349,261.7790426436338
40044,556240.0,4659800.0,263.70001220703125,stony_clove,350,261.5657131902425
40045,556250.0,4659800.0,264.6000061035156,stony_clove,350,261.5657131902425
40046,556260.0,4659800.0,265.70001220703125,stony_clove,350,261.5657131902425
40047,556270.0,4659800.0,266.3999938964844,stony_clove,350,261.5657131902425
40048,556280.0,4659800.0,267.0,stony_clove,350,261.5657131902425
40049,556290.0,4659800.0,267.6000061035156,stony_clove,350,261.5657131902425
40050,556300.0,4659800.0,268.1000061035156,stony_clove,350,261.5657131902425
40051,556310.0,4659800.0,268.8999938964844,stony_clove,350,261.5657131902425
40052,556320.0,4659800.0,269.8999938964844,stony_clove,351,261.03978881279386
40053,556330.0,4659800.0,270.5,stony_clove,351,261.03978881279386
40054,556340.0,4659800.0,271.1000061035156,stony_clove,351,261.03978881279386
40055,556350.0,4659800.0,271.5,stony_clove,351,261.03978881279386
40056,556360.0,4659800.0,271.6000061035156,stony_clove,351,261.03978881279386
40057,556370.0,4659800.0,271.70001220703125,stony_clove,351,261.03978881279386
40058,556380.0,4659800.0,272.20001220703125,stony_clove,351,261.03978881279386
40059,556390.0,4659800.0,272.79998779296875,stony_clove,352,260.49978478149814
40060,556400.0,4659800.0,273.3999938964844,stony_clove,352,260.49978478149814
40061,556410.0,4659800.0,274.0,stony_clove,352,260.49978478149814
40062,556420.0,4659800.0,275.0,stony_clove,352,260.49978478149814
40320,554800.0,4659790.0,272.70001220703125,esopus,15,268.20001220703125
40321,554810.0,4659790.0,272.5,esopus,18,268.20001220703125
40322,554820.0,4659790.0,272.29998779296875,esopus,20,268.2000122070312
40323,554830.0,4659790.0,272.20001220703125,esopus,20,268.2000122070312
40324,554840.0,4659790.0,272.0,esopus,20,268.2000122070312
40325,554850.0,4659790.0,271.8999938964844,esopus,20,268.2000122070312
40326,554860.0,4659790.0,271.70001220703125,esopus,20,268.2000122070312
40327,554870.0,4659790.0,271.6000061035156,esopus,21,268.20001220703125
40328,554880.0,4659790.0,271.5,esopus,22,268.20001220703125
40329,554890.0,4659790.0,271.29998779296875,esopus,22,268.20001220703125
40330,554900.0,4659790.0,271.1000061035156,esopus,23,268.20001220703125
40331,554910.0,4659790.0,271.0,esopus,24,268.20001220703125
40332,554920.0,4659790.0,270.79998779296875,esopus,28,268.20001220703125
40333,554930.0,4659790.0,270.70001220703125,esopus,29,268.2000122070312
40334,554940.0,4659790.0,270.5,esopus,29,268.2000122070312
40335,554950.0,4659790.0,270.29998779296875,esopus,30,268.20001220703125
40336,554960.0,4659790.0,270.1000061035156,esopus,33,268.20001220703125
40337,554970.0,4659790.0,270.0,esopus,40,268.20001220703125
40338,554980.0,4659790.0,269.79998779296875,esopus,40,268.20001220703125
40339,554990.0,4659790.0,269.70001220703125,esopus,40,268.20001220703125
40340,555000.0,4659790.0,269.5,esopus,41,268.20001220703125
40341,555010.0,4659790.0,269.29998779296875,esopus,41,268.20001220703125
40342,555020.0,4659790.0,269.20001220703125,esopus,43,268.20001220703125
40343,555030.0,4659790.0,269.0,esopus,43,268.20001220703125
40344,555040.0,4659790.0,268.79998779296875,esopus,43,268.20001220703125
40345,555050.0,4659790.0,268.5,esopus,43,268.20001220703125
40346,555060.0,4659790.0,268.29998779296875,esopus,43,268.20001220703125
40347,555070.0,4659790.0,268.20001220703125,esopus,43,268.20001220703125
40348,555080.0,4659790.0,268.20001220703125,esopus,43,268.20001220703125
40349,555090.0,4659790.0,268.20001220703125,esopus,43,268.20001220703125
40350,555100.0,4659790.0,268.20001220703125,esopus,43,268.20001220703125
40351,555110.0,4659790.0,268.20001220703125,esopus,43,268.20001220703125
40352,555120.0,4659790.0,268.5,esopus,43,268.20001220703125
40353,555130.0,4659790.0,269.20001220703125,esopus,43,268.20001220703125
40354,555140.0,4659790.0,270.1000061035156,esopus,43,268.20001220703125
40355,555150.0,4659790.0,271.0,esopus,43,268.20001220703125
40356,555160.0,4659790.0,271.70001220703125,esopus,43,268.20001220703125
40357,555170.0,4659790.0,272.5,esopus,43,268.20001220703125
40358,555180.0,4659790.0,273.20001220703125,esopus,43,268.20001220703125
40359,555190.0,4659790.0,274.0,esopus,43,268.20001220703125
40360,555200.0,4659790.0,275.29998779296875,esopus,43,268.20001220703125
40361,555210.0,4659790.0,276.70001220703125,esopus,42,268.20001220703125
40362,555220.0,4659790.0,278.20001220703125,esopus,42,268.20001220703125
40363,555230.0,4659790.0,279.5,esopus,42,268.20001220703125
40364,555240.0,4659790.0,281.70001220703125,esopus,42,268.20001220703125
40451,556110.0,4659790.0,272.70001220703125,stony_clove,349,261.7790426436338
40452,556120.0,4659790.0,263.5,stony_clove,349,261.7790426436338
40453,556130.0,4659790.0,259.0,stony_clove,349,261.7790426436338
40454,556140.0,4659790.0,259.0,stony_clove,349,261.7790426436338
40455,556150.0,4659790.0,259.8999938964844,stony_clove,349,261.7790426436338
40456,556160.0,4659790.0,261.0,stony_clove,349,261.7790426436338
40457,556170.0,4659790.0,261.8999938964844,stony_clove,349,261.7790426436338
40458,556180.0,4659790.0,261.8999938964844,stony_clove,350,261.5657131902425
40459,556190.0,4659790.0,261.8999938964844,stony_clove,350,261.5657131902425
40460,556200.0,4659790.0,261.79998779296875,stony_clove,350,261.5657131902425
40461,556210.0,4659790.0,261.8999938964844,stony_clove,350,261.5657131902425
40462,556220.0,4659790.0,262.29998779296875,stony_clove,350,261.5657131902425
40463,556230.0,4659790.0,263.20001220703125,stony_clove,350,261.5657131902425
40464,556240.0,4659790.0,264.0,stony_clove,350,261.5657131902425
40465,556250.0,4659790.0,264.70001220703125,stony_clove,351,261.03978881279386
40466,556260.0,4659790.0,265.3999938964844,stony_clove,351,261.03978881279386
40467,556270.0,4659790.0,266.1000061035156,stony_clove,351,261.03978881279386
40468,556280.0,4659790.0,266.70001220703125,stony_clove,351,261.03978881279386
40469,556290.0,4659790.0,267.20001220703125,stony_clove,351,261.03978881279386
40470,556300.0,4659790.0,267.70001220703125,stony_clove,351,261.03978881279386
40471,556310.0,4659790.0,268.1000061035156,stony_clove,351,261.03978881279386
40472,556320.0,4659790.0,268.8999938964844,stony_clove,352,260.49978478149814
40473,556330.0,4659790.0,269.6000061035156,stony_clove,352,260.49978478149814
40474,556340.0,4659790.0,269.8999938964844,stony_clove,352,260.49978478149814
40475,556350.0,4659790.0,270.5,stony_clove,352,260.49978478149814
40476,556360.0,4659790.0,270.70001220703125,stony_clove,352,260.49978478149814
40477,556370.0,4659790.0,271.1000061035156,stony_clove,352,260.49978478149814
40478,556380.0,4659790.0,271.6000061035156,stony_clove,352,260.49978478149814
40479,556390.0,4659790.0,272.1000061035156,stony_clove,353,259.809326278704
40480,556400.0,4659790.0,272.70001220703125,stony_clove,353,259.809326278704
40481,556410.0,4659790.0,273.29998779296875,stony_clove,353,259.809326278704
40740,554800.0,4659780.0,272.79998779296875,esopus,18,268.20001220703125
40741,554810.0,4659780.0,272.6000061035156,esopus,20,268.2000122070312
40742,554820.0,4659780.0,272.3999938964844,esopus,20,268.2000122070312
40743,554830.0,4659780.0,272.29998779296875,esopus,20,268.2000122070312
40744,554840.0,4659780.0,272.1000061035156,esopus,20,268.2000122070312
40745,554850.0,4659780.0,271.8999938964844,esopus,20,268.2000122070312
40746,554860.0,4659780.0,271.79998779296875,esopus,21,268.20001220703125
40747,554870.0,4659780.0,271.6000061035156,esopus,21,268.20001220703125
40748,554880.0,4659780.0,271.5,esopus,22,268.20001220703125
40749,554890.0,4659780.0,271.3999938964844,esopus,23,268.20001220703125
40750,554900.0,4659780.0,271.20001220703125,esopus,24,268.20001220703125
40751,554910.0,4659780.0,271.0,esopus,28,268.20001220703125
40752,554920.0,4659780.0,270.8999938964844,esopus,29,268.2000122070312
40753,554930.0,4659780.0,270.70001220703125,esopus,29,268.2000122070312
40754,554940.0,4659780.0,270.6000061035156,esopus,44,268.20001220703125
40755,554950.0,4659780.0,270.3999938964844,esopus,44,268.20001220703125
40756,554960.0,4659780.0,270.20001220703125,esopus,44,268.20001220703125
40757,554970.0,4659780.0,270.0,esopus,44,268.20001220703125
40758,554980.0,4659780.0,269.8999938964844,esopus,44,268.20001220703125
40759,554990.0,4659780.0,269.70001220703125,esopus,44,268.20001220703125
40760,555000.0,4659780.0,269.5,esopus,44,268.20001220703125
40761,555010.0,4659780.0,269.3999938964844,esopus,44,268.20001220703125
40762,555020.0,4659780.0,269.20001220703125,esopus,44,268.20001220703125
40763,555030.0,4659780.0,269.0,esopus,44,268.20001220703125
40764,555040.0,4659780.0,268.79998779296875,esopus,44,268.20001220703125
40765,555050.0,4659780.0,268.6000061035156,esopus,44,268.20001220703125
40766,555060.0,4659780.0,268.29998779296875,esopus,44,268.20001220703125
40767,555070.0,4659780.0,268.20001220703125,esopus,44,268.20001220703125
40768,555080.0,4659780.0,268.20001220703125,esopus,44,268.20001220703125
40769,555090.0,4659780.0,268.20001220703125,esopus,44,268.20001220703125
40770,555100.0,4659780.0,268.20001220703125,esopus,44,268.20001220703125
40771,555110.0,4659780.0,268.20001220703125,esopus,44,268.20001220703125
40772,555120.0,4659780.0,268.29998779296875,esopus,44,268.20001220703125
40773,555130.0,4659780.0,269.0,esopus,44,268.20001220703125
40774,555140.0,4659780.0,269.8999938964844,esopus,44,268.20001220703125
40775,555150.0,4659780.0,270.70001220703125,esopus,44,268.20001220703125
40776,555160.0,4659780.0,271.3999938964844,esopus,44,268.20001220703125
40777,555170.0,4659780.0,272.1000061035156,esopus,44,268.20001220703125
40778,555180.0,4659780.0,272.79998779296875,esopus,44,268.20001220703125
40779,555190.0,4659780.0,273.6000061035156,esopus,44,268.20001220703125
40780,555200.0,4659780.0,274.5,esopus,44,268.20001220703125
40781,555210.0,4659780.0,276.0,esopus,43,268.20001220703125
40782,555220.0,4659780.0,277.29998779296875,esopus,43,268.20001220703125
40783,555230.0,4659780.0,278.6000061035156,esopus,43,268.20001220703125
40784,555240.0,4659780.0,279.8999938964844,esopus,43,268.20001220703125
40785,555250.0,4659780.0,283.20001220703125,esopus,43,268.20001220703125
40871,556110.0,4659780.0,273.70001220703125,stony_clove,350,261.5657131902425
40872,556120.0,4659780.0,264.79998779296875,stony_clove,350,261.5657131902425
40873,556130.0,4659780.0,259.1000061035156,stony_clove,350,261.5657131902425
40874,556140.0,4659780.0,258.70001220703125,stony_clove,350,261.5657131902425
40875,556150.0,4659780.0,259.6000061035156,stony_clove,350,261.5657131902425
40876,556160.0,4659780.0,260.70001220703125,stony_clove,350,261.5657131902425
40877,556170.0,4659780.0,261.3999938964844,stony_clove,350,261.5657131902425
40878,556180.0,4659780.0,261.79998779296875,stony_clove,351,261.03978881279386
40879,556190.0,4659780.0,261.79998779296875,stony_clove,351,261.03978881279386
40880,556200.0,4659780.0,261.70001220703125,stony_clove,351,261.03978881279386
40881,556210.0,4659780.0,261.79998779296875,stony_clove,351,261.03978881279386
40882,556220.0,4659780.0,262.29998779296875,stony_clove,351,261.03978881279386
40883,556230.0,4659780.0,263.20001220703125,stony_clove,351,261.03978881279386
40884,556240.0,4659780.0,264.0,stony_clove,351,261.03978881279386
40885,556250.0,4659780.0,264.6000061035156,stony_clove,352,260.49978478149814
40886,556260.0,4659780.0,265.29998779296875,stony_clove,352,260.49978478149814
40887,556270.0,4659780.0,265.8999938964844,stony_clove,352,260.49978478149814
40888,556280.0,4659780.0,266.5,stony_clove,352,260.49978478149814
40889,556290.0,4659780.0,267.0,stony_clove,352,260.49978478149814
40890,556300.0,4659780.0,267.3999938964844,stony_clove,352,260.49978478149814
40891,556310.0,4659780.0,267.79998779296875,stony_clove,352,260.49978478149814
40892,556320.0,4659780.0,268.1000061035156,stony_clove,353,259.809326278704
40893,556330.0,4659780.0,268.70001220703125,stony_clove,353,259.809326278704
40894,556340.0,4659780.0,269.29998779296875,stony_clove,353,259.809326278704
40895,556350.0,4659780.0,269.79998779296875,stony_clove,353,259.809326278704
40896,556360.0,4659780.0,270.1000061035156,stony_clove,353,259.809326278704
40897,556370.0,4659780.0,270.5,stony_clove,354,259.93103064140763
40898,556380.0,4659780.0,270.8999938964844,stony_clove,354,259.93103064140763
41160,554800.0,4659770.0,272.8999938964844,esopus,20,268.2000122070312
41161,554810.0,4659770.0,272.70001220703125,esopus,20,268.2000122070312
41162,554820.0,4659770.0,272.5,esopus,20,268.2000122070312
41163,554830.0,4659770.0,272.3999938964844,esopus,20,268.2000122070312
41164,554840.0,4659770.0,272.20001220703125,esopus,20,268.2000122070312
41165,554850.0,4659770.0,272.0,esopus,21,268.20001220703125
41166,554860.0,4659770.0,271.79998779296875,esopus,21,268.20001220703125
41167,554870.0,4659770.0,271.70001220703125,esopus,22,268.20001220703125
41168,554880.0,4659770.0,271.5,esopus,23,268.20001220703125
41169,554890.0,4659770.0,271.3999938964844,esopus,24,268.20001220703125
41170,554900.0,4659770.0,271.20001220703125,esopus,28,268.20001220703125
41171,554910.0,4659770.0,271.1000061035156,esopus,29,268.2000122070312
41172,554920.0,4659770.0,270.8999938964844,esopus,45,268.20001220703125
41173,554930.0,4659770.0,270.79998779296875,esopus,45,268.20001220703125
41174,554940.0,4659770.0,270.6000061035156,esopus,45,268.20001220703125
41175,554950.0,4659770.0,270.3999938964844,esopus,45,268.20001220703125
41176,554960.0,4659770.0,270.29998779296875,esopus,45,268.20001220703125
41177,554970.0,4659770.0,270.1000061035156,esopus,45,268.20001220703125
41178,554980.0,4659770.0,269.8999938964844,esopus,45,268.20001220703125
41179,554990.0,4659770.0,269.70001220703125,esopus,45,268.20001220703125
41180,555000.0,4659770.0,269.6000061035156,esopus,45,268.20001220703125
41181,555010.0,4659770.0,269.3999938964844,esopus,45,268.20001220703125
41182,555020.0,4659770.0,269.20001220703125,esopus,45,268.20001220703125
41183,555030.0,4659770.0,269.1000061035156,esopus,45,268.20001220703125
41184,555040.0,4659770.0,268.8999938964844,esopus,45,268.20001220703125
41185,555050.0,4659770.0,268.70001220703125,esopus,45,268.20001220703125
41186,555060.0,4659770.0,268.3999938964844,esopus,45,268.20001220703125
41187,555070.0,4659770.0,268.29998779296875,esopus,45,268.20001220703125
41188,555080.0,4659770.0,268.20001220703125,esopus,45,268.20001220703125
41189,555090.0,4659770.0,268.20001220703125,esopus,45,268.20001220703125
41190,555100.0,4659770.0,268.20001220703125,esopus,45,268.20001220703125
41191,555110.0,4659770.0,268.20001220703125,esopus,45,268.20001220703125
41192,555120.0,4659770.0,268.20001220703125,esopus,45,268.20001220703125
41193,555130.0,4659770.0,268.8999938964844,esopus,45,268.20001220703125
41194,555140.0,4659770.0,269.70001220703125,esopus,45,268.20001220703125
41195,555150.0,4659770.0,270.5,esopus,45,268.20001220703125
41196,555160.0,4659770.0,271.1000061035156,esopus,45,268.20001220703125
41197,555170.0,4659770.0,271.6000061035156,esopus,45,268.20001220703125
41198,555180.0,4659770.0,272.0,esopus,45,268.20001220703125
41199,555190.0,4659770.0,273.0,esopus,45,268.20001220703125
41200,555200.0,4659770.0,273.79998779296875,esopus,45,268.20001220703125
41201,555210.0,4659770.0,275.29998779296875,esopus,44,268.20001220703125
41202,555220.0,4659770.0,276.6000061035156,esopus,44,268.20001220703125
41203,555230.0,4659770.0,278.0,esopus,44,268.20001220703125
41204,555240.0,4659770.0,279.20001220703125,esopus,44,268.20001220703125
41205,555250.0,4659770.0,281.1000061035156,esopus,44,268.20001220703125
41291,556110.0,4659770.0,274.70001220703125,stony_clove,351,261.03978881279386
41292,556120.0,4659770.0,266.0,stony_clove,351,261.03978881279386
41293,556130.0,4659770.0,259.0,stony_clove,351,261.03978881279386
41294,556140.0,4659770.0,258.0,stony_clove,351,261.03978881279386
41295,556150.0,4659770.0,258.8999938964844,stony_clove,351,261.03978881279386
41296,556160.0,4659770.0,260.20001220703125,stony_clove,351,261.03978881279386
41297,556170.0,4659770.0,261.1000061035156,stony_clove,351,261.03978881279386
41298,556180.0,4659770.0,261.70001220703125,stony_clove,352,260.49978478149814
41299,556190.0,4659770.0,261.70001220703125,stony_clove,352,260.49978478149814
41300,556200.0,4659770.0,261.70001220703125,stony_clove,352,260.49978478149814
41301,556210.0,4659770.0,261.70001220703125,stony_clove,352,260.49978478149814
41302,556220.0,4659770.0,262.29998779296875,stony_clove,352,260.49978478149814
41303,556230.0,4659770.0,263.29998779296875,stony_clove,352,260.49978478149814
41304,556240.0,4659770.0,263.70001220703125,stony_clove,352,260.49978478149814
41305,556250.0,4659770.0,264.3999938964844,stony_clove,353,259.809326278704
41306,556260.0,4659770.0,265.1000061035156,stony_clove,353,259.809326278704
41307,556270.0,4659770.0,265.6000061035156,stony_clove,353,259.809326278704
41308,556280.0,4659770.0,266.20001220703125,stony_clove,353,259.809326278704
41309,556290.0,4659770.0,266.70001220703125,stony_clove,353,259.809326278704
41310,556300.0,4659770.0,267.1000061035156,stony_clove,354,259.93103064140763
41311,556310.0,4659770.0,267.3999938964844,stony_clove,354,259.93103064140763
41312,556320.0,4659770.0,267.79998779296875,stony_clove,354,259.93103064140763
41313,556330.0,4659770.0,268.1000061035156,stony_clove,354,259.93103064140763
41314,556340.0,4659770.0,268.6000061035156,stony_clove,354,259.93103064140763
41315,556350.0,4659770.0,269.1000061035156,stony_clove,354,259.93103064140763
41316,556360.0,4659770.0,269.5,stony_clove,354,259.93103064140763
41317,556370.0,4659770.0,269.8999938964844,stony_clove,373,255.26828649693294
41580,554800.0,4659760.0,273.1000061035156,esopus,20,268.2000122070312
41581,554810.0,4659760.0,272.79998779296875,esopus,20,268.2000122070312
41582,554820.0,4659760.0,272.5,esopus,20,268.2000122070312
41583,554830.0,4659760.0,272.3999938964844,esopus,20,268.2000122070312
41584,554840.0,4659760.0,272.29998779296875,esopus,20,268.2000122070312
41585,554850.0,4659760.0,272.1000061035156,esopus,21,268.20001220703125
41586,554860.0,4659760.0,271.8999938964844,esopus,22,268.20001220703125
41587,554870.0,4659760.0,271.70001220703125,esopus,23,268.20001220703125
41588,554880.0,4659760.0,271.6000061035156,esopus,24,268.20001220703125
41589,554890.0,4659760.0,271.3999938964844,esopus,46,268.20001220703125
41590,554900.0,4659760.0,271.29998779296875,esopus,46,268.20001220703125
41591,554910.0,4659760.0,271.1000061035156,esopus,46,268.20001220703125
41592,554920.0,4659760.0,271.0,esopus,46,268.20001220703125
41593,554930.0,4659760.0,270.70001220703125,esopus,46,268.20001220703125
41594,554940.0,4659760.0,270.70001220703125,esopus,46,268.20001220703125
41595,554950.0,4659760.0,270.5,esopus,46,268.20001220703125
41596,554960.0,4659760.0,270.29998779296875,esopus,46,268.20001220703125
41597,554970.0,4659760.0,270.1000061035156,esopus,46,268.20001220703125
41598,554980.0,4659760.0,269.8999938964844,esopus,46,268.20001220703125
41599,554990.0,4659760.0,269.79998779296875,esopus,46,268.20001220703125
41600,555000.0,4659760.0,269.6000061035156,esopus,46,268.20001220703125
41601,555010.0,4659760.0,269.3999938964844,esopus,46,268.20001220703125
41602,555020.0,4659760.0,269.29998779296875,esopus,46,268.20001220703125
41603,555030.0,4659760.0,269.1000061035156,esopus,46,268.20001220703125
41604,555040.0,4659760.0,268.8999938964844,esopus,46,268.20001220703125
41605,555050.0,4659760.0,268.70001220703125,esopus,46,268.20001220703125
41606,555060.0,4659760.0,268.3999938964844,esopus,46,268.20001220703125
41607,555070.0,4659760.0,268.29998779296875,esopus,46,268.20001220703125
41608,555080.0,4659760.0,268.20001220703125,esopus,46,268.20001220703125
41609,555090.0,4659760.0,268.20001220703125,esopus,46,268.20001220703125
41610,555100.0,4659760.0,268.20001220703125,esopus,46,268.20001220703125
41611,555110.0,4659760.0,268.20001220703125,esopus,46,268.20001220703125
41612,555120.0,4659760.0,268.20001220703125,esopus,46,268.20001220703125
41613,555130.0,4659760.0,268.79998779296875,esopus,46,268.20001220703125
41614,555140.0,4659760.0,269.6000061035156,esopus,46,268.20001220703125
41615,555150.0,4659760.0,270.3999938964844,esopus,46,268.20001220703125
41616,555160.0,4659760.0,270.6000061035156,esopus,46,268.20001220703125
41617,555170.0,4659760.0,270.8999938964844,esopus,46,268.20001220703125
41618,555180.0,4659760.0,270.6000061035156,esopus,46,268.20001220703125
41619,555190.0,4659760.0,270.6000061035156,esopus,46,268.20001220703125
41620,555200.0,4659760.0,272.3999938964844,esopus,46,268.20001220703125
41621,555210.0,4659760.0,274.70001220703125,esopus,45,268.20001220703125
41622,555220.0,4659760.0,276.1000061035156,esopus,45,268.20001220703125
41623,555230.0,4659760.0,277.3999938964844,esopus,45,268.20001220703125
41624,555240.0,4659760.0,278.70001220703125,esopus,45,268.20001220703125
41625,555250.0,4659760.0,280.20001220703125,esopus,45,268.20001220703125
41712,556120.0,4659760.0,267.29998779296875,stony_clove,352,260.49978478149814
41713,556130.0,4659760.0,259.3999938964844,stony_clove,352,260.49978478149814
41714,556140.0,4659760.0,258.0,stony_clove,352,260.49978478149814
41715,556150.0,4659760.0,258.79998779296875,stony_clove,352,260.49978478149814
41716,556160.0,4659760.0,260.1000061035156,stony_clove,352,260.49978478149814
41717,556170.0,4659760.0,261.1000061035156,stony_clove,352,260.49978478149814
41718,556180.0,4659760.0,261.6000061035156,stony_clove,353,259.809326278704
41719,556190.0,4659760.0,261.5,stony_clove,353,259.809326278704
41720,556200.0,4659760.0,261.5,stony_clove,353,259.809326278704
41721,556210.0,4659760.0,261.6000061035156,stony_clove,353,259.809326278704
41722,556220.0,4659760.0,262.29998779296875,stony_clove,353,259.809326278704
41723,556230.0,4659760.0,263.20001220703125,stony_clove,354,259.93103064140763
41724,556240.0,4659760.0,263.79998779296875,stony_clove,354,259.93103064140763
41725,556250.0,4659760.0,264.29998779296875,stony_clove,354,259.93103064140763
41726,556260.0,4659760.0,264.79998779296875,stony_clove,354,259.93103064140763
41727,556270.0,4659760.0,265.29998779296875,stony_clove,354,259.93103064140763
41728,556280.0,4659760.0,266.0,stony_clove,354,259.93103064140763
41729,556290.0,4659760.0,266.3999938964844,stony_clove,354,259.93103064140763
41730,556300.0,4659760.0,266.79998779296875,stony_clove,354,259.93103064140763
41731,556310.0,4659760.0,267.1000061035156,stony_clove,354,259.93103064140763
41732,556320.0,4659760.0,267.3999938964844,stony_clove,354,259.93103064140763
41733,556330.0,4659760.0,267.70001220703125,stony_clove,354,259.93103064140763
41734,556340.0,4659760.0,268.0,stony_clove,354,259.93103064140763
41735,556350.0,4659760.0,268.3999938964844,stony_clove,373,255.26828649693294
41736,556360.0,4659760.0,268.79998779296875,stony_clove,373,255.26828649693294
41737,556370.0,4659760.0,269.20001220703125,stony_clove,373,255.26828649693294
41738,556380.0,4659760.0,269.5,stony_clove,373,255.26828649693294
41739,556390.0,4659760.0,269.8999938964844,stony_clove,373,255.26828649693294
41740,556400.0,4659760.0,270.20001220703125,stony_clove,373,255.26828649693294
42000,554800.0,4659750.0,273.20001220703125,esopus,20,268.2000122070312
42001,554810.0,4659750.0,272.8999938964844,esopus,20,268.2000122070312
42002,554820.0,4659750.0,272.6000061035156,esopus,20,268.2000122070312
42003,554830.0,4659750.0,272.3999938964844,esopus,20,268.2000122070312
42004,554840.0,4659750.0,272.29998779296875,esopus,21,268.20001220703125
42005,554850.0,4659750.0,272.20001220703125,esopus,22,268.20001220703125
42006,554860.0,4659750.0,272.0,esopus,23,268.20001220703125
42007,554870.0,4659750.0,271.79998779296875,esopus,46,268.20001220703125
42008,554880.0,4659750.0,271.6000061035156,esopus,46,268.20001220703125
42009,554890.0,4659750.0,271.5,esopus,46,268.20001220703125
42010,554900.0,4659750.0,271.29998779296875,esopus,46,268.20001220703125
42011,554910.0,4659750.0,271.1000061035156,esopus,46,268.20001220703125
42012,554920.0,4659750.0,270.8999938964844,esopus,46,268.20001220703125
42013,554930.0,4659750.0,270.70001220703125,esopus,46,268.20001220703125
42014,554940.0,4659750.0,270.6000061035156,esopus,46,268.20001220703125
42015,554950.0,4659750.0,270.3999938964844,esopus,46,268.20001220703125
42016,554960.0,4659750.0,270.29998779296875,esopus,46,268.20001220703125
42017,554970.0,4659750.0,270.1000061035156,esopus,46,268.20001220703125
42018,554980.0,4659750.0,270.0,esopus,46,268.20001220703125
42019,554990.0,4659750.0,269.79998779296875,esopus,46,268.20001220703125
42020,555000.0,4659750.0,269.6000061035156,esopus,46,268.20001220703125
42021,555010.0,4659750.0,269.3999938964844,esopus,46,268.20001220703125
42022,555020.0,4659750.0,269.20001220703125,esopus,46,268.20001220703125
42023,555030.0,4659750.0,269.0,esopus,46,268.20001220703125
42024,555040.0,4659750.0,268.8999938964844,esopus,46,268.20001220703125
42025,555050.0,4659750.0,268.70001220703125,esopus,46,268.20001220703125
42026,555060.0,4659750.0,268.3999938964844,esopus,46,268.20001220703125
42027,555070.0,4659750.0,268.29998779296875,esopus,46,268.20001220703125
42028,555080.0,4659750.0,268.20001220703125,esopus,46,268.20001220703125
42029,555090.0,4659750.0,268.20001220703125,esopus,46,268.20001220703125
42030,555100.0,4659750.0,268.20001220703125,esopus,46,268.20001220703125
42031,555110.0,4659750.0,268.20001220703125,esopus,46,268.20001220703125
42032,555120.0,4659750.0,268.20001220703125,esopus,46,268.20001220703125
42033,555130.0,4659750.0,268.70001220703125,esopus,46,268.20001220703125
